1000,random,8617.0
1500,random,12617.0
2000,random,16617.0
2500,random,20617.0
3000,random,24617.0
3500,random,28617.0
4000,random,32617.0
4500,random,36617.0
5000,random,40617.0
5500,random,44617.0
6000,random,48617.0
6500,random,52657.0
7000,random,56617.0
7500,random,60617.0
8000,random,64617.0
8500,random,68617.0
9000,random,72657.0
9500,random,76617.0
10000,random,80617.0
