1000,descending,8617.0
1500,descending,12617.0
2000,descending,16617.0
2500,descending,20617.0
3000,descending,24617.0
3500,descending,28629.0
4000,descending,32617.0
4500,descending,36617.0
5000,descending,40629.0
5500,descending,44617.0
6000,descending,48617.0
6500,descending,52629.0
7000,descending,56634.6
7500,descending,60617.0
8000,descending,64629.0
8500,descending,68617.0
9000,descending,72629.0
9500,descending,76629.0
10000,descending,80629.0
