1000,ascending,0.03919355074564616
2000,ascending,0.16576902071634927
3000,ascending,0.38804300626118976
4000,ascending,0.8130565484364828
5000,ascending,1.3143277168273926
6500,ascending,2.3071521123250327
8000,ascending,3.512638489405314
8500,ascending,3.9510622024536133
10000,ascending,6.031572739283244
