1000,ascending,433.0
2000,ascending,433.0
3000,ascending,2204.0
4000,ascending,2172.0
5000,ascending,2156.0
6500,ascending,2116.0
8000,ascending,2108.0
8500,ascending,2108.0
10000,ascending,2108.0
